,name,pha_prediction
34022,Asteroid 793260,0
34023,Asteroid 528040,0
34024,Asteroid 163480,0
34025,Asteroid 123330,0
34026,Asteroid 458617,0
34027,Asteroid 296272,0
34028,Asteroid 698097,0
34029,Asteroid 28133,0
34030,Asteroid 527357,0
34031,Asteroid 749108,0
34032,Asteroid 798573,0
34033,Asteroid 498704,0
34034,Asteroid 367910,0
34035,Asteroid 228856,0
34036,Asteroid 33837,0
34037,Asteroid 534176,0
34038,Asteroid 137982,0
34039,Asteroid 424036,0
34040,Asteroid 619249,0
34041,Asteroid 455148,0
34042,Asteroid 688714,0
34043,Asteroid 229959,0
34044,Asteroid 65482,0
34045,Asteroid 510417,0
34046,Asteroid 667248,0
34047,Asteroid 715739,0
34048,Asteroid 127622,0
34049,Asteroid 442536,0
34050,Asteroid 115225,0
34051,Asteroid 278756,0
34052,Asteroid 458275,0
34053,Asteroid 333448,0
34054,Asteroid 216917,0
34055,Asteroid 832864,0
34056,Asteroid 118735,0
34057,Asteroid 817441,0
34058,Asteroid 186608,0
34059,Asteroid 630570,0
34060,Asteroid 157927,0
34061,Asteroid 155280,0
34062,Asteroid 288198,0
34063,Asteroid 49731,0
34064,Asteroid 546615,0
34065,Asteroid 477930,0
34066,Asteroid 704961,0
34067,Asteroid 410373,0
34068,Asteroid 246218,0
34069,Asteroid 774931,0
34070,Asteroid 774391,0
34071,Asteroid 353227,0
34072,Asteroid 375227,0
34073,Asteroid 63984,0
34074,Asteroid 55505,0
34075,Asteroid 550228,0
34076,Asteroid 819022,0
34077,Asteroid 329623,0
34078,Asteroid 697030,0
34079,Asteroid 379695,0
34080,Asteroid 455400,0
34081,Asteroid 572843,0
34082,Asteroid 200740,0
34083,Asteroid 340631,0
34084,Asteroid 553190,0
34085,Asteroid 47975,0
34086,Asteroid 702192,0
34087,Asteroid 343654,0
34088,Asteroid 666763,0
34089,Asteroid 268943,0
34090,Asteroid 520589,0
34091,Asteroid 11897,0
34092,Asteroid 816359,0
34093,Asteroid 249936,0
34094,Asteroid 81941,0
34095,Asteroid 7463,0
34096,Asteroid 572079,0
34097,Asteroid 561188,0
34098,Asteroid 298836,0
34099,Asteroid 600013,0
34100,Asteroid 377913,0
34101,Asteroid 83505,0
34102,Asteroid 577322,0
34103,Asteroid 480942,0
34104,Asteroid 607854,0
34105,Asteroid 553740,0
34106,Asteroid 759658,0
34107,Asteroid 600108,0
34108,Asteroid 443050,0
34109,Asteroid 302750,0
34110,Asteroid 775663,0
34111,Asteroid 259024,0
34112,Asteroid 739444,0
34113,Asteroid 441951,0
34114,Asteroid 192842,0
34115,Asteroid 177095,0
34116,Asteroid 238243,0
34117,Asteroid 383710,0
34118,Asteroid 161326,0
34119,Asteroid 420634,0
34120,Asteroid 599051,0
34121,Asteroid 811000,0
34122,Asteroid 39516,0
34123,Asteroid 46887,0
34124,Asteroid 636956,0
34125,Asteroid 575588,0
34126,Asteroid 105975,0
34127,Asteroid 667712,0
34128,Asteroid 12225,0
34129,Asteroid 758161,0
34130,Asteroid 403097,0
34131,Asteroid 656563,0
34132,Asteroid 740928,0
34133,Asteroid 263204,0
34134,Asteroid 540855,0
34135,Asteroid 749431,0
34136,Asteroid 473494,0
34137,Asteroid 482079,0
34138,Asteroid 1212,0
34139,Asteroid 360638,0
34140,Asteroid 419609,0
34141,Asteroid 275405,0
34142,Asteroid 678869,0
34143,Asteroid 56207,0
34144,Asteroid 425141,0
34145,Asteroid 445394,0
34146,Asteroid 661537,0
34147,Asteroid 578264,0
34148,Asteroid 220154,0
34149,Asteroid 304395,0
34150,Asteroid 11413,0
34151,Asteroid 745295,0
34152,Asteroid 643846,0
34153,Asteroid 421003,0
34154,Asteroid 755207,0
34155,Asteroid 273731,0
34156,Asteroid 85432,0
34157,Asteroid 791739,0
34158,Asteroid 254716,0
34159,Asteroid 345085,0
34160,Asteroid 819549,0
34161,Asteroid 777833,0
34162,Asteroid 830732,0
34163,Asteroid 244481,0
34164,Asteroid 17159,0
34165,Asteroid 462212,0
34166,Asteroid 452003,0
34167,Asteroid 461983,0
34168,Asteroid 685518,0
34169,Asteroid 626781,0
34170,Asteroid 597904,0
34171,Asteroid 764894,0
34172,Asteroid 369160,0
34173,Asteroid 503465,0
34174,Asteroid 739439,0
34175,Asteroid 174996,0
34176,Asteroid 756397,0
34177,Asteroid 405287,0
34178,Asteroid 463638,0
34179,Asteroid 268278,0
34180,Asteroid 583053,0
34181,Asteroid 808571,0
34182,Asteroid 449907,0
34183,Asteroid 627076,0
34184,Asteroid 727427,0
34185,Asteroid 571001,0
34186,Asteroid 508856,0
34187,Asteroid 713074,0
34188,Asteroid 683312,0
34189,Asteroid 99738,0
34190,Asteroid 18631,0
34191,Asteroid 676839,0
34192,Asteroid 18564,0
34193,Asteroid 152078,0
34194,Asteroid 377367,0
34195,Asteroid 578028,0
34196,Asteroid 701283,0
34197,Asteroid 354148,0
34198,Asteroid 703479,0
34199,Asteroid 555429,0
34200,Asteroid 262998,0
34201,Asteroid 368890,0
34202,Asteroid 137062,0
34203,Asteroid 123152,0
34204,Asteroid 450771,0
34205,Asteroid 530626,0
34206,Asteroid 214377,0
34207,Asteroid 815751,0
34208,Asteroid 333318,0
34209,Asteroid 338290,0
34210,Asteroid 75181,0
34211,Asteroid 699848,0
34212,Asteroid 764577,0
34213,Asteroid 343250,0
34214,Asteroid 441093,0
34215,Asteroid 656348,0
34216,Asteroid 495470,0
34217,Asteroid 570540,0
34218,Asteroid 599848,0
34219,Asteroid 411125,0
34220,Asteroid 491093,0
34221,Asteroid 412224,0
34222,Asteroid 567154,0
34223,Asteroid 658888,0
34224,Asteroid 548329,0
34225,Asteroid 262881,0
34226,Asteroid 186299,0
34227,Asteroid 61005,0
34228,Asteroid 583953,0
34229,Asteroid 439652,0
34230,Asteroid 604008,0
34231,Asteroid 324047,0
34232,Asteroid 171714,0
34233,Asteroid 308348,0
34234,Asteroid 284086,0
34235,Asteroid 552666,0
34236,Asteroid 219993,0
34237,Asteroid 297285,0
34238,Asteroid 456671,0
34239,Asteroid 587331,0
34240,Asteroid 395687,0
34241,Asteroid 525643,0
34242,Asteroid 48265,0
34243,Asteroid 418302,0
34244,Asteroid 353228,0
34245,Asteroid 268379,0
34246,Asteroid 343727,0
34247,Asteroid 175470,0
34248,Asteroid 182331,0
34249,Asteroid 618212,0
34250,Asteroid 300592,0
34251,Asteroid 150952,0
34252,Asteroid 565482,0
34253,Asteroid 585667,0
34254,Asteroid 792040,0
34255,Asteroid 142471,0
34256,Asteroid 747479,0
34257,Asteroid 205325,0
34258,Asteroid 416045,0
34259,Asteroid 425319,0
34260,Asteroid 350693,0
34261,Asteroid 604438,0
34262,Asteroid 308341,0
34263,Asteroid 833999,0
34264,Asteroid 153709,0
34265,Asteroid 614602,0
34266,Asteroid 554264,0
34267,Asteroid 737225,0
34268,Asteroid 138536,0
34269,Asteroid 53078,0
34270,Asteroid 671814,0
34271,Asteroid 693230,0
34272,Asteroid 420216,0
34273,Asteroid 318806,0
34274,Asteroid 812622,0
34275,Asteroid 244732,0
34276,Asteroid 513170,1
34277,Asteroid 403392,0
34278,Asteroid 368387,0
34279,Asteroid 220722,0
34280,Asteroid 123170,0
34281,Asteroid 43527,0
34282,Asteroid 139985,0
34283,Asteroid 294798,0
34284,Asteroid 799447,0
34285,Asteroid 762738,0
34286,Asteroid 523183,0
34287,Asteroid 375079,0
34288,Asteroid 187839,0
34289,Asteroid 240963,0
34290,Asteroid 60094,0
34291,Asteroid 417637,0
34292,Asteroid 332448,0
34293,Asteroid 617346,0
34294,Asteroid 412660,0
34295,Asteroid 523410,0
34296,Asteroid 410975,0
34297,Asteroid 70497,0
34298,Asteroid 558885,0
34299,Asteroid 547700,0
34300,Asteroid 393638,0
34301,Asteroid 265452,0
34302,Asteroid 532386,0
34303,Asteroid 815638,0
34304,Asteroid 573661,0
34305,Asteroid 238300,0
34306,Asteroid 522645,0
34307,Asteroid 412501,0
34308,Asteroid 400089,0
34309,Asteroid 831018,0
34310,Asteroid 89600,0
34311,Asteroid 288182,0
34312,Asteroid 772377,0
34313,Asteroid 484468,0
34314,Asteroid 404248,0
34315,Asteroid 141551,0
34316,Asteroid 652047,0
34317,Asteroid 798243,0
34318,Asteroid 838783,0
34319,Asteroid 221476,0
34320,Asteroid 159241,0
34321,Asteroid 552895,0
34322,Asteroid 487981,0
34323,Asteroid 825982,0
34324,Asteroid 317846,0
34325,Asteroid 132340,0
34326,Asteroid 357468,0
34327,Asteroid 428046,0
34328,Asteroid 62819,0
34329,Asteroid 673103,0
34330,Asteroid 128434,0
34331,Asteroid 626022,0
34332,Asteroid 577059,0
34333,Asteroid 638419,0
34334,Asteroid 39465,0
34335,Asteroid 280087,0
34336,Asteroid 157473,0
34337,Asteroid 7266,0
34338,Asteroid 564452,0
34339,Asteroid 548305,0
34340,Asteroid 332815,0
34341,Asteroid 508364,0
34342,Asteroid 298381,0
34343,Asteroid 344498,0
34344,Asteroid 526440,0
34345,Asteroid 475993,0
34346,Asteroid 253850,0
34347,Asteroid 492435,0
34348,Asteroid 76336,0
34349,Asteroid 354304,0
34350,Asteroid 653494,0
34351,Asteroid 764651,0
34352,Asteroid 586236,0
34353,Asteroid 819572,0
34354,Asteroid 141665,0
34355,Asteroid 720106,0
34356,Asteroid 239718,0
34357,Asteroid 255293,0
34358,Asteroid 709232,0
34359,Asteroid 535108,0
34360,Asteroid 232512,0
34361,Asteroid 687570,0
34362,Asteroid 54075,0
34363,Asteroid 490292,0
34364,Asteroid 612091,0
34365,Asteroid 829783,0
34366,Asteroid 8681,0
34367,Asteroid 35192,0
34368,Asteroid 628537,0
34369,Asteroid 556215,0
34370,Asteroid 313778,0
34371,Asteroid 54054,0
34372,Asteroid 592367,0
34373,Asteroid 614372,0
34374,Asteroid 531563,0
34375,Asteroid 550256,0
34376,Asteroid 836459,0
34377,Asteroid 325651,0
34378,Asteroid 422735,0
34379,Asteroid 450618,0
34380,Asteroid 11849,0
34381,Asteroid 397559,0
34382,Asteroid 626250,0
34383,Asteroid 486332,0
34384,Asteroid 490627,0
34385,Asteroid 44838,0
34386,Asteroid 811450,0
34387,Asteroid 241282,0
34388,Asteroid 633792,0
34389,Asteroid 727875,0
34390,Asteroid 328899,0
34391,Asteroid 147952,0
34392,Asteroid 109889,0
34393,Asteroid 49351,0
34394,Asteroid 257198,0
34395,Asteroid 718147,0
34396,Asteroid 640020,0
34397,Asteroid 186853,0
34398,Asteroid 491688,0
34399,Asteroid 447970,0
34400,Asteroid 718920,0
34401,Asteroid 557918,0
34402,Asteroid 503748,0
34403,Asteroid 212681,0
34404,Asteroid 122483,0
34405,Asteroid 519728,0
34406,Asteroid 679278,0
34407,Asteroid 353030,0
34408,Asteroid 108787,0
34409,Asteroid 662221,0
34410,Asteroid 68991,0
34411,Asteroid 835307,0
34412,Asteroid 39342,0
34413,Asteroid 829982,0
34414,Asteroid 537748,0
34415,Asteroid 251043,0
34416,Asteroid 23053,0
34417,Asteroid 500584,0
34418,Asteroid 437041,0
34419,Asteroid 634247,0
34420,Asteroid 263934,0
34421,Asteroid 378813,0
34422,Asteroid 553985,0
34423,Asteroid 113911,0
34424,Asteroid 232789,0
34425,Asteroid 407899,0
34426,Asteroid 712529,0
34427,Asteroid 162104,0
34428,Asteroid 207673,0
34429,Asteroid 747773,0
34430,Asteroid 214211,0
34431,Asteroid 570898,0
34432,Asteroid 429843,0
34433,Asteroid 127395,0
34434,Asteroid 318492,0
34435,Asteroid 494639,0
34436,Asteroid 774255,0
34437,Asteroid 738958,0
34438,Asteroid 742722,0
34439,Asteroid 139086,0
34440,Asteroid 503697,0
34441,Asteroid 481102,0
34442,Asteroid 306854,0
34443,Asteroid 121083,0
34444,Asteroid 805966,0
34445,Asteroid 127415,0
34446,Asteroid 839070,0
34447,Asteroid 528037,0
34448,Asteroid 632849,0
34449,Asteroid 657684,0
34450,Asteroid 310238,0
34451,Asteroid 579916,0
34452,Asteroid 664370,0
34453,Asteroid 560218,0
34454,Asteroid 146889,0
34455,Asteroid 689885,0
34456,Asteroid 825259,0
34457,Asteroid 77921,0
34458,Asteroid 149208,0
34459,Asteroid 251551,0
34460,Asteroid 246087,0
34461,Asteroid 128264,0
34462,Asteroid 753298,0
34463,Asteroid 698144,0
34464,Asteroid 191011,0
34465,Asteroid 68758,0
34466,Asteroid 352596,0
34467,Asteroid 810354,0
34468,Asteroid 464576,0
34469,Asteroid 172833,0
34470,Asteroid 381947,0
34471,Asteroid 301797,0
34472,Asteroid 378776,0
34473,Asteroid 329147,0
34474,Asteroid 763636,0
34475,Asteroid 261955,0
34476,Asteroid 52181,0
34477,Asteroid 15724,0
34478,Asteroid 488155,0
34479,Asteroid 547389,0
34480,Asteroid 533156,0
34481,Asteroid 579575,0
34482,Asteroid 835951,0
34483,Asteroid 406776,0
34484,Asteroid 360507,0
34485,Asteroid 149252,0
34486,Asteroid 426108,0
34487,Asteroid 62948,0
34488,Asteroid 467350,1
34489,Asteroid 669559,0
34490,Asteroid 89635,0
34491,Asteroid 245384,0
34492,Asteroid 706538,0
34493,Asteroid 402496,0
34494,Asteroid 710847,0
34495,Asteroid 742282,0
34496,Asteroid 628339,0
34497,Asteroid 792187,0
34498,Asteroid 396955,0
34499,Asteroid 364680,0
34500,Asteroid 378218,0
34501,Asteroid 789456,0
34502,Asteroid 318967,0
34503,Asteroid 700412,0
34504,Asteroid 677980,0
34505,Asteroid 132879,0
34506,Asteroid 301042,0
34507,Asteroid 789922,0
34508,Asteroid 240030,0
34509,Asteroid 396956,0
34510,Asteroid 408198,0
34511,Asteroid 505700,0
34512,Asteroid 233560,0
34513,Asteroid 246086,0
34514,Asteroid 784790,0
34515,Asteroid 413032,0
34516,Asteroid 416256,0
34517,Asteroid 295396,0
34518,Asteroid 16402,0
34519,Asteroid 282980,0
34520,Asteroid 317519,0
34521,Asteroid 732008,0
34522,Asteroid 528633,0
34523,Asteroid 469252,0
34524,Asteroid 220898,0
34525,Asteroid 569351,0
34526,Asteroid 539536,0
34527,Asteroid 258519,0
34528,Asteroid 465464,0
34529,Asteroid 167546,0
34530,Asteroid 144791,0
34531,Asteroid 897,0
34532,Asteroid 636888,0
34533,Asteroid 31537,0
34534,Asteroid 161608,0
34535,Asteroid 661191,0
34536,Asteroid 499893,0
34537,Asteroid 135583,0
34538,Asteroid 710929,0
34539,Asteroid 482645,0
34540,Asteroid 471829,0
34541,Asteroid 318971,0
34542,Asteroid 43249,0
34543,Asteroid 77920,0
34544,Asteroid 381853,0
34545,Asteroid 739256,0
34546,Asteroid 241438,0
34547,Asteroid 681555,0
34548,Asteroid 516512,0
34549,Asteroid 57087,0
34550,Asteroid 203012,0
34551,Asteroid 82411,0
34552,Asteroid 606249,0
34553,Asteroid 187013,0
34554,Asteroid 536710,0
34555,Asteroid 5388,0
34556,Asteroid 542054,0
34557,Asteroid 14360,0
34558,Asteroid 424060,0
34559,Asteroid 64992,0
34560,Asteroid 72165,0
34561,Asteroid 661986,0
34562,Asteroid 731444,0
34563,Asteroid 187344,0
34564,Asteroid 175315,0
34565,Asteroid 235239,0
34566,Asteroid 35445,0
34567,Asteroid 739037,0
34568,Asteroid 75874,0
34569,Asteroid 97605,0
34570,Asteroid 697747,0
34571,Asteroid 389663,0
34572,Asteroid 800678,0
34573,Asteroid 71680,0
34574,Asteroid 229150,0
34575,Asteroid 486053,0
34576,Asteroid 788261,0
34577,Asteroid 388984,0
34578,Asteroid 473963,0
34579,Asteroid 438835,0
34580,Asteroid 521958,0
34581,Asteroid 618038,0
34582,Asteroid 410117,0
34583,Asteroid 635163,0
34584,Asteroid 44586,0
34585,Asteroid 790374,0
34586,Asteroid 725285,0
34587,Asteroid 282841,0
34588,Asteroid 4810,0
34589,Asteroid 525067,0
34590,Asteroid 245199,0
34591,Asteroid 266346,0
34592,Asteroid 570868,0
34593,Asteroid 733892,0
34594,Asteroid 331264,0
34595,Asteroid 619495,0
34596,Asteroid 76788,0
34597,Asteroid 434824,0
34598,Asteroid 819655,0
34599,Asteroid 365258,0
34600,Asteroid 703933,0
34601,Asteroid 795822,0
34602,Asteroid 737830,0
34603,Asteroid 355748,0
34604,Asteroid 121171,0
34605,Asteroid 20611,0
34606,Asteroid 395369,0
34607,Asteroid 497120,0
34608,Asteroid 55997,0
34609,Asteroid 399223,0
34610,Asteroid 587037,0
34611,Asteroid 408534,0
34612,Asteroid 370693,0
34613,Asteroid 230928,0
34614,Asteroid 466272,0
34615,Asteroid 369396,0
34616,Asteroid 688244,0
34617,Asteroid 736957,0
34618,Asteroid 781521,0
34619,Asteroid 439702,0
34620,Asteroid 698002,0
34621,Asteroid 290907,0
34622,Asteroid 755245,0
34623,Asteroid 106396,0
34624,Asteroid 26570,0
34625,Asteroid 85771,0
34626,Asteroid 664763,0
34627,Asteroid 666839,0
34628,Asteroid 54974,0
34629,Asteroid 318365,0
34630,Asteroid 43797,0
34631,Asteroid 728884,0
34632,Asteroid 751595,0
34633,Asteroid 67402,0
34634,Asteroid 818434,0
34635,Asteroid 817946,0
34636,Asteroid 270664,0
34637,Asteroid 184116,0
34638,Asteroid 140779,0
34639,Asteroid 184490,0
34640,Asteroid 13586,0
34641,Asteroid 758174,0
34642,Asteroid 305704,0
34643,Asteroid 832567,0
34644,Asteroid 576340,0
34645,Asteroid 76129,0
34646,Asteroid 779821,0
34647,Asteroid 702125,0
34648,Asteroid 453426,0
34649,Asteroid 504971,0
34650,Asteroid 524505,0
34651,Asteroid 485613,0
34652,Asteroid 457891,0
34653,Asteroid 488712,0
34654,Asteroid 285898,0
34655,Asteroid 783383,0
34656,Asteroid 481212,0
34657,Asteroid 432326,0
34658,Asteroid 667958,0
34659,Asteroid 496558,0
34660,Asteroid 567825,0
34661,Asteroid 10066,0
34662,Asteroid 635742,0
34663,Asteroid 347577,0
34664,Asteroid 345271,0
34665,Asteroid 545161,0
34666,Asteroid 728946,0
34667,Asteroid 343394,0
34668,Asteroid 340118,0
34669,Asteroid 182529,0
34670,Asteroid 304824,0
34671,Asteroid 498630,0
34672,Asteroid 442906,0
34673,Asteroid 594080,0
34674,Asteroid 198041,0
34675,Asteroid 417006,0
34676,Asteroid 507905,0
34677,Asteroid 774902,0
34678,Asteroid 282571,0
34679,Asteroid 660475,0
34680,Asteroid 151401,0
34681,Asteroid 13947,0
34682,Asteroid 530542,0
34683,Asteroid 770090,0
34684,Asteroid 71915,0
34685,Asteroid 20084,0
34686,Asteroid 106413,0
34687,Asteroid 208526,0
34688,Asteroid 193861,0
34689,Asteroid 528927,0
34690,Asteroid 805335,0
34691,Asteroid 595753,0
34692,Asteroid 579893,0
34693,Asteroid 448182,0
34694,Asteroid 833258,0
34695,Asteroid 587967,0
34696,Asteroid 264961,0
34697,Asteroid 241802,0
34698,Asteroid 282148,0
34699,Asteroid 757586,0
34700,Asteroid 517563,0
34701,Asteroid 701235,0
34702,Asteroid 222378,0
34703,Asteroid 661693,0
34704,Asteroid 504627,0
34705,Asteroid 505908,0
34706,Asteroid 695220,0
34707,Asteroid 264622,0
34708,Asteroid 630606,0
34709,Asteroid 801519,0
34710,Asteroid 728883,0
34711,Asteroid 632796,0
34712,Asteroid 628144,0
34713,Asteroid 576745,0
34714,Asteroid 645065,0
34715,Asteroid 162185,0
34716,Asteroid 154459,0
34717,Asteroid 413680,0
34718,Asteroid 456852,0
34719,Asteroid 557820,0
34720,Asteroid 475370,0
34721,Asteroid 384528,0
34722,Asteroid 502207,0
34723,Asteroid 185890,0
34724,Asteroid 191131,0
34725,Asteroid 700541,0
34726,Asteroid 733182,0
34727,Asteroid 384220,0
34728,Asteroid 687188,0
34729,Asteroid 360160,0
34730,Asteroid 136612,0
34731,Asteroid 78008,0
34732,Asteroid 339822,0
34733,Asteroid 86456,0
34734,Asteroid 314450,0
34735,Asteroid 273903,0
34736,Asteroid 178364,0
34737,Asteroid 4104,0
34738,Asteroid 325436,0
34739,Asteroid 427029,0
34740,Asteroid 301790,0
34741,Asteroid 726697,0
34742,Asteroid 526310,0
34743,Asteroid 360533,0
34744,Asteroid 368279,0
34745,Asteroid 296892,0
34746,Asteroid 247127,0
34747,Asteroid 700646,0
34748,Asteroid 755459,0
34749,Asteroid 721899,0
34750,Asteroid 380998,0
34751,Asteroid 808577,0
34752,Asteroid 594247,0
34753,Asteroid 123967,0
34754,Asteroid 471642,0
34755,Asteroid 229312,0
34756,Asteroid 213189,0
34757,Asteroid 462983,0
34758,Asteroid 434199,0
34759,Asteroid 140669,0
34760,Asteroid 160005,0
34761,Asteroid 520892,0
34762,Asteroid 302050,0
34763,Asteroid 764336,0
34764,Asteroid 678173,0
34765,Asteroid 96355,0
34766,Asteroid 1472,0
34767,Asteroid 734464,0
34768,Asteroid 670675,0
34769,Asteroid 376915,0
34770,Asteroid 306758,0
34771,Asteroid 711738,0
34772,Asteroid 64947,0
34773,Asteroid 432768,0
34774,Asteroid 119736,0
34775,Asteroid 286733,0
34776,Asteroid 501075,0
34777,Asteroid 499509,0
34778,Asteroid 816987,0
34779,Asteroid 253882,0
34780,Asteroid 537321,0
34781,Asteroid 718866,0
34782,Asteroid 66491,0
34783,Asteroid 74438,0
34784,Asteroid 722726,0
34785,Asteroid 524442,0
34786,Asteroid 457609,0
34787,Asteroid 378633,0
34788,Asteroid 418415,1
34789,Asteroid 624483,0
34790,Asteroid 492854,0
34791,Asteroid 241584,0
34792,Asteroid 286886,0
34793,Asteroid 777270,0
34794,Asteroid 323716,0
34795,Asteroid 175404,0
34796,Asteroid 21429,0
34797,Asteroid 754989,0
34798,Asteroid 114038,0
34799,Asteroid 523446,0
34800,Asteroid 715241,0
34801,Asteroid 143783,0
34802,Asteroid 311654,0
34803,Asteroid 313475,0
34804,Asteroid 407836,0
34805,Asteroid 371229,0
34806,Asteroid 309297,0
34807,Asteroid 572048,0
34808,Asteroid 324277,0
34809,Asteroid 116658,0
34810,Asteroid 682031,0
34811,Asteroid 182080,0
34812,Asteroid 722302,0
34813,Asteroid 199654,0
34814,Asteroid 381891,0
34815,Asteroid 120138,0
34816,Asteroid 521050,0
34817,Asteroid 620051,0
34818,Asteroid 826192,0
34819,Asteroid 816061,0
34820,Asteroid 202368,0
34821,Asteroid 547090,0
34822,Asteroid 264515,0
34823,Asteroid 1534,0
34824,Asteroid 442880,0
34825,Asteroid 735165,0
34826,Asteroid 112541,0
34827,Asteroid 335529,0
34828,Asteroid 447782,0
34829,Asteroid 73133,0
34830,Asteroid 526330,0
34831,Asteroid 385171,0
34832,Asteroid 792972,0
34833,Asteroid 629427,0
34834,Asteroid 275992,0
34835,Asteroid 376146,0
34836,Asteroid 515032,0
34837,Asteroid 6114,0
34838,Asteroid 461130,0
34839,Asteroid 609008,0
34840,Asteroid 672699,0
34841,Asteroid 67678,0
34842,Asteroid 336621,0
34843,Asteroid 523683,0
34844,Asteroid 736903,0
34845,Asteroid 312705,0
34846,Asteroid 766369,0
34847,Asteroid 14377,0
34848,Asteroid 750491,0
34849,Asteroid 431375,0
34850,Asteroid 529866,0
34851,Asteroid 130153,0
34852,Asteroid 463377,0
34853,Asteroid 378003,0
34854,Asteroid 128177,0
34855,Asteroid 681523,0
34856,Asteroid 449610,0
34857,Asteroid 656172,0
34858,Asteroid 347891,0
34859,Asteroid 294151,0
34860,Asteroid 531504,0
34861,Asteroid 497456,0
34862,Asteroid 391348,0
34863,Asteroid 27382,0
34864,Asteroid 597103,0
34865,Asteroid 648126,0
34866,Asteroid 195412,0
34867,Asteroid 280212,0
34868,Asteroid 557541,0
34869,Asteroid 511953,0
34870,Asteroid 208996,0
34871,Asteroid 769662,0
34872,Asteroid 402257,0
34873,Asteroid 434125,0
34874,Asteroid 292606,0
34875,Asteroid 631781,0
34876,Asteroid 593008,0
34877,Asteroid 576917,0
34878,Asteroid 277808,0
34879,Asteroid 729659,0
34880,Asteroid 608362,1
34881,Asteroid 560582,0
34882,Asteroid 530969,0
34883,Asteroid 214360,0
34884,Asteroid 403860,0
34885,Asteroid 591764,0
34886,Asteroid 242286,0
34887,Asteroid 258949,0
34888,Asteroid 796590,0
34889,Asteroid 586149,0
34890,Asteroid 770775,0
34891,Asteroid 555101,0
34892,Asteroid 59684,0
34893,Asteroid 635074,0
34894,Asteroid 173726,0
34895,Asteroid 615411,0
34896,Asteroid 802163,0
34897,Asteroid 635346,0
34898,Asteroid 352016,0
34899,Asteroid 140991,0
34900,Asteroid 814986,0
34901,Asteroid 337111,0
34902,Asteroid 434256,0
34903,Asteroid 288545,0
34904,Asteroid 603745,0
34905,Asteroid 199276,0
34906,Asteroid 404700,0
34907,Asteroid 340383,0
34908,Asteroid 157581,0
34909,Asteroid 195225,0
34910,Asteroid 359640,0
34911,Asteroid 441735,0
34912,Asteroid 303148,0
34913,Asteroid 666740,0
34914,Asteroid 4615,0
34915,Asteroid 825544,0
34916,Asteroid 835792,0
34917,Asteroid 358951,0
34918,Asteroid 49540,0
34919,Asteroid 501689,0
34920,Asteroid 699612,0
34921,Asteroid 704088,0
34922,Asteroid 696480,0
34923,Asteroid 235826,0
34924,Asteroid 574793,0
34925,Asteroid 813611,0
34926,Asteroid 414439,0
34927,Asteroid 762579,0
34928,Asteroid 518872,0
34929,Asteroid 205447,0
34930,Asteroid 551602,0
34931,Asteroid 838901,0
34932,Asteroid 200516,0
34933,Asteroid 284711,0
34934,Asteroid 13222,0
34935,Asteroid 469315,0
34936,Asteroid 822724,0
34937,Asteroid 802034,0
34938,Asteroid 28212,0
34939,Asteroid 564114,0
34940,Asteroid 526211,0
34941,Asteroid 193528,0
34942,Asteroid 16423,0
34943,Asteroid 171789,0
34944,Asteroid 370524,0
34945,Asteroid 52803,0
34946,Asteroid 695494,0
34947,Asteroid 104131,0
34948,Asteroid 132728,0
34949,Asteroid 718814,0
34950,Asteroid 642912,0
34951,Asteroid 50645,0
34952,Asteroid 76314,0
34953,Asteroid 153740,0
34954,Asteroid 14237,0
34955,Asteroid 764633,0
34956,Asteroid 355677,0
34957,Asteroid 291055,0
34958,Asteroid 70413,0
34959,Asteroid 428359,0
34960,Asteroid 15379,0
34961,Asteroid 794413,0
34962,Asteroid 675592,0
34963,Asteroid 60526,0
34964,Asteroid 52413,0
34965,Asteroid 423931,0
34966,Asteroid 112965,0
34967,Asteroid 310133,0
34968,Asteroid 176279,0
34969,Asteroid 326796,0
34970,Asteroid 249152,0
34971,Asteroid 218399,0
34972,Asteroid 340955,0
34973,Asteroid 50809,0
34974,Asteroid 630587,0
34975,Asteroid 481272,0
34976,Asteroid 250984,0
34977,Asteroid 651856,0
34978,Asteroid 89085,0
34979,Asteroid 658320,0
34980,Asteroid 822173,0
34981,Asteroid 662382,0
34982,Asteroid 456041,0
34983,Asteroid 438682,0
34984,Asteroid 350381,0
34985,Asteroid 457708,0
34986,Asteroid 597951,0
34987,Asteroid 179039,0
34988,Asteroid 324211,0
34989,Asteroid 583871,0
34990,Asteroid 481293,0
34991,Asteroid 358425,0
34992,Asteroid 87690,0
34993,Asteroid 748614,0
34994,Asteroid 237595,0
34995,Asteroid 551941,0
34996,Asteroid 178322,0
34997,Asteroid 680607,0
34998,Asteroid 549243,0
34999,Asteroid 777537,0
35000,Asteroid 49123,0
35001,Asteroid 650751,0
35002,Asteroid 510029,0
35003,Asteroid 546378,0
35004,Asteroid 451722,0
35005,Asteroid 288176,0
35006,Asteroid 171095,0
35007,Asteroid 414777,0
35008,Asteroid 472410,0
35009,Asteroid 31542,0
35010,Asteroid 729451,0
35011,Asteroid 69422,0
35012,Asteroid 374328,0
35013,Asteroid 256314,0
35014,Asteroid 256552,0
35015,Asteroid 602604,0
35016,Asteroid 80975,0
35017,Asteroid 246141,0
35018,Asteroid 356294,0
35019,Asteroid 125928,0
35020,Asteroid 24852,0
